dataset,variant,seed,class_id,class_label,train_raw_count,train_processed_count,val_count,test_count
indian_sign_language,ablation_plain_mlp,2025,30,X,206,206,29,59
indian_sign_language,ablation_plain_mlp,2025,31,Y,175,175,25,50
indian_sign_language,ablation_plain_mlp,2025,32,Z,159,159,23,45
indian_sign_language,ablation_plain_mlp,3407,0,0,178,178,26,51
indian_sign_language,ablation_plain_mlp,3407,1,1,150,150,21,43
indian_sign_language,ablation_plain_mlp,3407,2,2,145,145,21,41
indian_sign_language,ablation_plain_mlp,3407,3,3,115,115,16,33
indian_sign_language,ablation_plain_mlp,3407,4,4,180,180,26,51
indian_sign_language,ablation_plain_mlp,3407,5,5,209,209,29,60
indian_sign_language,ablation_plain_mlp,3407,6,6,58,58,8,17
indian_sign_language,ablation_plain_mlp,3407,7,7,146,146,21,41
indian_sign_language,ablation_plain_mlp,3407,8,8,149,149,21,43
indian_sign_language,ablation_plain_mlp,3407,9,9,207,207,30,59
indian_sign_language,ablation_plain_mlp,3407,10,A,197,197,28,56
indian_sign_language,ablation_plain_mlp,3407,11,B,195,195,28,56
indian_sign_language,ablation_plain_mlp,3407,12,C,97,97,14,28
indian_sign_language,ablation_plain_mlp,3407,13,D,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,14,E,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,15,F,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,16,G,108,108,15,31
indian_sign_language,ablation_plain_mlp,3407,17,I,532,532,76,152
indian_sign_language,ablation_plain_mlp,3407,18,K,209,209,30,59
indian_sign_language,ablation_plain_mlp,3407,19,L,195,195,28,55
indian_sign_language,ablation_plain_mlp,3407,20,M,209,209,29,60
indian_sign_language,ablation_plain_mlp,3407,21,N,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,22,O,36,36,5,10
indian_sign_language,ablation_plain_mlp,3407,23,P,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,24,Q,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,25,R,209,209,30,60
indian_sign_language,ablation_plain_mlp,3407,26,S,162,162,23,47
indian_sign_language,ablation_plain_mlp,3407,27,T,160,160,23,46
indian_sign_language,ablation_plain_mlp,3407,28,U,152,152,22,43
indian_sign_language,ablation_plain_mlp,3407,29,W,160,160,23,45
indian_sign_language,ablation_plain_mlp,3407,30,X,206,206,29,59
indian_sign_language,ablation_plain_mlp,3407,31,Y,175,175,25,50
indian_sign_language,ablation_plain_mlp,3407,32,Z,159,159,23,45
indian_sign_language,ablation_plain_mlp,42,0,0,178,178,26,51
indian_sign_language,ablation_plain_mlp,42,1,1,150,150,21,43
indian_sign_language,ablation_plain_mlp,42,2,2,145,145,21,41
indian_sign_language,ablation_plain_mlp,42,3,3,115,115,16,33
indian_sign_language,ablation_plain_mlp,42,4,4,180,180,26,51
indian_sign_language,ablation_plain_mlp,42,5,5,209,209,30,59
indian_sign_language,ablation_plain_mlp,42,6,6,58,58,8,17
indian_sign_language,ablation_plain_mlp,42,7,7,146,146,21,41
indian_sign_language,ablation_plain_mlp,42,8,8,149,149,21,43
indian_sign_language,ablation_plain_mlp,42,9,9,207,207,30,59
indian_sign_language,ablation_plain_mlp,42,10,A,197,197,28,56
indian_sign_language,ablation_plain_mlp,42,11,B,195,195,28,56
indian_sign_language,ablation_plain_mlp,42,12,C,97,97,14,28
indian_sign_language,ablation_plain_mlp,42,13,D,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,14,E,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,15,F,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,16,G,108,108,15,31
indian_sign_language,ablation_plain_mlp,42,17,I,532,532,76,152
indian_sign_language,ablation_plain_mlp,42,18,K,209,209,29,60
indian_sign_language,ablation_plain_mlp,42,19,L,195,195,28,55
indian_sign_language,ablation_plain_mlp,42,20,M,209,209,29,60
indian_sign_language,ablation_plain_mlp,42,21,N,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,22,O,36,36,5,10
indian_sign_language,ablation_plain_mlp,42,23,P,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,24,Q,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,25,R,209,209,30,60
indian_sign_language,ablation_plain_mlp,42,26,S,162,162,23,47
indian_sign_language,ablation_plain_mlp,42,27,T,160,160,23,46
indian_sign_language,ablation_plain_mlp,42,28,U,152,152,22,43
indian_sign_language,ablation_plain_mlp,42,29,W,160,160,23,45
indian_sign_language,ablation_plain_mlp,42,30,X,206,206,29,59
indian_sign_language,ablation_plain_mlp,42,31,Y,175,175,25,50
indian_sign_language,ablation_plain_mlp,42,32,Z,159,159,23,45
indian_sign_language,baseline_gcn,1234,0,0,178,532,26,51
indian_sign_language,baseline_gcn,1234,1,1,150,532,21,43
indian_sign_language,baseline_gcn,1234,2,2,145,532,21,41
indian_sign_language,baseline_gcn,1234,3,3,115,532,16,33
indian_sign_language,baseline_gcn,1234,4,4,180,532,26,51
indian_sign_language,baseline_gcn,1234,5,5,209,532,30,59
indian_sign_language,baseline_gcn,1234,6,6,58,532,8,17
indian_sign_language,baseline_gcn,1234,7,7,146,532,21,41
indian_sign_language,baseline_gcn,1234,8,8,149,532,21,43
indian_sign_language,baseline_gcn,1234,9,9,207,532,29,60
indian_sign_language,baseline_gcn,1234,10,A,197,532,28,56
indian_sign_language,baseline_gcn,1234,11,B,195,532,28,56
indian_sign_language,baseline_gcn,1234,12,C,97,532,14,28
indian_sign_language,baseline_gcn,1234,13,D,209,532,30,60
indian_sign_language,baseline_gcn,1234,14,E,209,532,30,60
indian_sign_language,baseline_gcn,1234,15,F,209,532,30,60
indian_sign_language,baseline_gcn,1234,16,G,108,532,15,31
indian_sign_language,baseline_gcn,1234,17,I,532,532,76,152
indian_sign_language,baseline_gcn,1234,18,K,209,532,29,60
indian_sign_language,baseline_gcn,1234,19,L,195,532,28,55
indian_sign_language,baseline_gcn,1234,20,M,209,532,30,59
indian_sign_language,baseline_gcn,1234,21,N,209,532,30,60
indian_sign_language,baseline_gcn,1234,22,O,36,532,5,10
indian_sign_language,baseline_gcn,1234,23,P,209,532,30,60
indian_sign_language,baseline_gcn,1234,24,Q,209,532,30,60
indian_sign_language,baseline_gcn,1234,25,R,209,532,30,60
indian_sign_language,baseline_gcn,1234,26,S,162,532,23,47
indian_sign_language,baseline_gcn,1234,27,T,160,532,23,46
indian_sign_language,baseline_gcn,1234,28,U,152,532,22,43
indian_sign_language,baseline_gcn,1234,29,W,160,532,23,45
indian_sign_language,baseline_gcn,1234,30,X,206,532,29,59
indian_sign_language,baseline_gcn,1234,31,Y,175,532,25,50
indian_sign_language,baseline_gcn,1234,32,Z,159,532,23,45
indian_sign_language,baseline_gcn,2024,0,0,178,532,26,51
indian_sign_language,baseline_gcn,2024,1,1,150,532,21,43
indian_sign_language,baseline_gcn,2024,2,2,145,532,21,41
indian_sign_language,baseline_gcn,2024,3,3,115,532,16,33
indian_sign_language,baseline_gcn,2024,4,4,180,532,26,51
indian_sign_language,baseline_gcn,2024,5,5,209,532,29,60
indian_sign_language,baseline_gcn,2024,6,6,58,532,8,17
indian_sign_language,baseline_gcn,2024,7,7,146,532,21,41
indian_sign_language,baseline_gcn,2024,8,8,149,532,21,43
indian_sign_language,baseline_gcn,2024,9,9,207,532,29,60
indian_sign_language,baseline_gcn,2024,10,A,197,532,28,56
indian_sign_language,baseline_gcn,2024,11,B,195,532,28,56
indian_sign_language,baseline_gcn,2024,12,C,97,532,14,28
indian_sign_language,baseline_gcn,2024,13,D,209,532,30,60
indian_sign_language,baseline_gcn,2024,14,E,209,532,30,60
indian_sign_language,baseline_gcn,2024,15,F,209,532,30,60
indian_sign_language,baseline_gcn,2024,16,G,108,532,15,31
indian_sign_language,baseline_gcn,2024,17,I,532,532,76,152
indian_sign_language,baseline_gcn,2024,18,K,209,532,30,59
indian_sign_language,baseline_gcn,2024,19,L,195,532,28,55
indian_sign_language,baseline_gcn,2024,20,M,209,532,30,59
indian_sign_language,baseline_gcn,2024,21,N,209,532,30,60
indian_sign_language,baseline_gcn,2024,22,O,36,532,5,10
indian_sign_language,baseline_gcn,2024,23,P,209,532,30,60
indian_sign_language,baseline_gcn,2024,24,Q,209,532,30,60
indian_sign_language,baseline_gcn,2024,25,R,209,532,30,60
indian_sign_language,baseline_gcn,2024,26,S,162,532,23,47
indian_sign_language,baseline_gcn,2024,27,T,160,532,23,46
indian_sign_language,baseline_gcn,2024,28,U,152,532,22,43
indian_sign_language,baseline_gcn,2024,29,W,160,532,23,45
indian_sign_language,baseline_gcn,2024,30,X,206,532,29,59
indian_sign_language,baseline_gcn,2024,31,Y,175,532,25,50
indian_sign_language,baseline_gcn,2024,32,Z,159,532,23,45
indian_sign_language,baseline_gcn,2025,0,0,178,532,26,51
indian_sign_language,baseline_gcn,2025,1,1,150,532,21,43
indian_sign_language,baseline_gcn,2025,2,2,145,532,21,41
indian_sign_language,baseline_gcn,2025,3,3,115,532,16,33
indian_sign_language,baseline_gcn,2025,4,4,180,532,26,51
indian_sign_language,baseline_gcn,2025,5,5,209,532,30,59
indian_sign_language,baseline_gcn,2025,6,6,58,532,8,17
indian_sign_language,baseline_gcn,2025,7,7,146,532,21,41
indian_sign_language,baseline_gcn,2025,8,8,149,532,21,43
indian_sign_language,baseline_gcn,2025,9,9,207,532,30,59
indian_sign_language,baseline_gcn,2025,10,A,197,532,28,56
indian_sign_language,baseline_gcn,2025,11,B,195,532,28,56
indian_sign_language,baseline_gcn,2025,12,C,97,532,14,28
indian_sign_language,baseline_gcn,2025,13,D,209,532,30,60
indian_sign_language,baseline_gcn,2025,14,E,209,532,30,60
indian_sign_language,baseline_gcn,2025,15,F,209,532,30,60
indian_sign_language,baseline_gcn,2025,16,G,108,532,15,31
indian_sign_language,baseline_gcn,2025,17,I,532,532,76,152
indian_sign_language,baseline_gcn,2025,18,K,209,532,29,60
indian_sign_language,baseline_gcn,2025,19,L,195,532,28,55
indian_sign_language,baseline_gcn,2025,20,M,209,532,29,60
indian_sign_language,baseline_gcn,2025,21,N,209,532,30,60
indian_sign_language,baseline_gcn,2025,22,O,36,532,5,10
indian_sign_language,baseline_gcn,2025,23,P,209,532,30,60
indian_sign_language,baseline_gcn,2025,24,Q,209,532,30,60
indian_sign_language,baseline_gcn,2025,25,R,209,532,30,60
indian_sign_language,baseline_gcn,2025,26,S,162,532,23,47
indian_sign_language,baseline_gcn,2025,27,T,160,532,23,46
indian_sign_language,baseline_gcn,2025,28,U,152,532,22,43
indian_sign_language,baseline_gcn,2025,29,W,160,532,23,45
indian_sign_language,baseline_gcn,2025,30,X,206,532,29,59
indian_sign_language,baseline_gcn,2025,31,Y,175,532,25,50
indian_sign_language,baseline_gcn,2025,32,Z,159,532,23,45
indian_sign_language,baseline_gcn,3407,0,0,178,532,26,51
indian_sign_language,baseline_gcn,3407,1,1,150,532,21,43
indian_sign_language,baseline_gcn,3407,2,2,145,532,21,41
indian_sign_language,baseline_gcn,3407,3,3,115,532,16,33
indian_sign_language,baseline_gcn,3407,4,4,180,532,26,51
indian_sign_language,baseline_gcn,3407,5,5,209,532,29,60
indian_sign_language,baseline_gcn,3407,6,6,58,532,8,17
indian_sign_language,baseline_gcn,3407,7,7,146,532,21,41
indian_sign_language,baseline_gcn,3407,8,8,149,532,21,43
indian_sign_language,baseline_gcn,3407,9,9,207,532,30,59
indian_sign_language,baseline_gcn,3407,10,A,197,532,28,56
indian_sign_language,baseline_gcn,3407,11,B,195,532,28,56
indian_sign_language,baseline_gcn,3407,12,C,97,532,14,28
indian_sign_language,baseline_gcn,3407,13,D,209,532,30,60
indian_sign_language,baseline_gcn,3407,14,E,209,532,30,60
indian_sign_language,baseline_gcn,3407,15,F,209,532,30,60
indian_sign_language,baseline_gcn,3407,16,G,108,532,15,31
indian_sign_language,baseline_gcn,3407,17,I,532,532,76,152
indian_sign_language,baseline_gcn,3407,18,K,209,532,30,59
indian_sign_language,baseline_gcn,3407,19,L,195,532,28,55
indian_sign_language,baseline_gcn,3407,20,M,209,532,29,60
indian_sign_language,baseline_gcn,3407,21,N,209,532,30,60
indian_sign_language,baseline_gcn,3407,22,O,36,532,5,10
indian_sign_language,baseline_gcn,3407,23,P,209,532,30,60
indian_sign_language,baseline_gcn,3407,24,Q,209,532,30,60
indian_sign_language,baseline_gcn,3407,25,R,209,532,30,60
indian_sign_language,baseline_gcn,3407,26,S,162,532,23,47
indian_sign_language,baseline_gcn,3407,27,T,160,532,23,46
indian_sign_language,baseline_gcn,3407,28,U,152,532,22,43
indian_sign_language,baseline_gcn,3407,29,W,160,532,23,45
indian_sign_language,baseline_gcn,3407,30,X,206,532,29,59
indian_sign_language,baseline_gcn,3407,31,Y,175,532,25,50
indian_sign_language,baseline_gcn,3407,32,Z,159,532,23,45
indian_sign_language,baseline_gcn,42,0,0,178,532,26,51
indian_sign_language,baseline_gcn,42,1,1,150,532,21,43
indian_sign_language,baseline_gcn,42,2,2,145,532,21,41
indian_sign_language,baseline_gcn,42,3,3,115,532,16,33
indian_sign_language,baseline_gcn,42,4,4,180,532,26,51
indian_sign_language,baseline_gcn,42,5,5,209,532,30,59
indian_sign_language,baseline_gcn,42,6,6,58,532,8,17
indian_sign_language,baseline_gcn,42,7,7,146,532,21,41
indian_sign_language,baseline_gcn,42,8,8,149,532,21,43
indian_sign_language,baseline_gcn,42,9,9,207,532,30,59
indian_sign_language,baseline_gcn,42,10,A,197,532,28,56
indian_sign_language,baseline_gcn,42,11,B,195,532,28,56
indian_sign_language,baseline_gcn,42,12,C,97,532,14,28
indian_sign_language,baseline_gcn,42,13,D,209,532,30,60
indian_sign_language,baseline_gcn,42,14,E,209,532,30,60
indian_sign_language,baseline_gcn,42,15,F,209,532,30,60
indian_sign_language,baseline_gcn,42,16,G,108,532,15,31
indian_sign_language,baseline_gcn,42,17,I,532,532,76,152
indian_sign_language,baseline_gcn,42,18,K,209,532,29,60
indian_sign_language,baseline_gcn,42,19,L,195,532,28,55
indian_sign_language,baseline_gcn,42,20,M,209,532,29,60
indian_sign_language,baseline_gcn,42,21,N,209,532,30,60
indian_sign_language,baseline_gcn,42,22,O,36,532,5,10
indian_sign_language,baseline_gcn,42,23,P,209,532,30,60
indian_sign_language,baseline_gcn,42,24,Q,209,532,30,60
indian_sign_language,baseline_gcn,42,25,R,209,532,30,60
indian_sign_language,baseline_gcn,42,26,S,162,532,23,47
indian_sign_language,baseline_gcn,42,27,T,160,532,23,46
indian_sign_language,baseline_gcn,42,28,U,152,532,22,43
indian_sign_language,baseline_gcn,42,29,W,160,532,23,45
indian_sign_language,baseline_gcn,42,30,X,206,532,29,59
indian_sign_language,baseline_gcn,42,31,Y,175,532,25,50
indian_sign_language,baseline_gcn,42,32,Z,159,532,23,45
indian_sign_language,baseline_mlp,1234,0,0,178,532,26,51
indian_sign_language,baseline_mlp,1234,1,1,150,532,21,43
indian_sign_language,baseline_mlp,1234,2,2,145,532,21,41
indian_sign_language,baseline_mlp,1234,3,3,115,532,16,33
indian_sign_language,baseline_mlp,1234,4,4,180,532,26,51
indian_sign_language,baseline_mlp,1234,5,5,209,532,30,59
indian_sign_language,baseline_mlp,1234,6,6,58,532,8,17
indian_sign_language,baseline_mlp,1234,7,7,146,532,21,41
indian_sign_language,baseline_mlp,1234,8,8,149,532,21,43
indian_sign_language,baseline_mlp,1234,9,9,207,532,29,60
indian_sign_language,baseline_mlp,1234,10,A,197,532,28,56
indian_sign_language,baseline_mlp,1234,11,B,195,532,28,56
indian_sign_language,baseline_mlp,1234,12,C,97,532,14,28
indian_sign_language,baseline_mlp,1234,13,D,209,532,30,60
indian_sign_language,baseline_mlp,1234,14,E,209,532,30,60
indian_sign_language,baseline_mlp,1234,15,F,209,532,30,60
indian_sign_language,baseline_mlp,1234,16,G,108,532,15,31
indian_sign_language,baseline_mlp,1234,17,I,532,532,76,152
indian_sign_language,baseline_mlp,1234,18,K,209,532,29,60
indian_sign_language,baseline_mlp,1234,19,L,195,532,28,55
indian_sign_language,baseline_mlp,1234,20,M,209,532,30,59
indian_sign_language,baseline_mlp,1234,21,N,209,532,30,60
indian_sign_language,baseline_mlp,1234,22,O,36,532,5,10
indian_sign_language,baseline_mlp,1234,23,P,209,532,30,60
indian_sign_language,baseline_mlp,1234,24,Q,209,532,30,60
indian_sign_language,baseline_mlp,1234,25,R,209,532,30,60
indian_sign_language,baseline_mlp,1234,26,S,162,532,23,47
indian_sign_language,baseline_mlp,1234,27,T,160,532,23,46
indian_sign_language,baseline_mlp,1234,28,U,152,532,22,43
indian_sign_language,baseline_mlp,1234,29,W,160,532,23,45
indian_sign_language,baseline_mlp,1234,30,X,206,532,29,59
indian_sign_language,baseline_mlp,1234,31,Y,175,532,25,50
indian_sign_language,baseline_mlp,1234,32,Z,159,532,23,45
indian_sign_language,baseline_mlp,2024,0,0,178,532,26,51
indian_sign_language,baseline_mlp,2024,1,1,150,532,21,43
indian_sign_language,baseline_mlp,2024,2,2,145,532,21,41
indian_sign_language,baseline_mlp,2024,3,3,115,532,16,33
indian_sign_language,baseline_mlp,2024,4,4,180,532,26,51
indian_sign_language,baseline_mlp,2024,5,5,209,532,29,60
indian_sign_language,baseline_mlp,2024,6,6,58,532,8,17
indian_sign_language,baseline_mlp,2024,7,7,146,532,21,41
indian_sign_language,baseline_mlp,2024,8,8,149,532,21,43
indian_sign_language,baseline_mlp,2024,9,9,207,532,29,60
indian_sign_language,baseline_mlp,2024,10,A,197,532,28,56
indian_sign_language,baseline_mlp,2024,11,B,195,532,28,56
indian_sign_language,baseline_mlp,2024,12,C,97,532,14,28
indian_sign_language,baseline_mlp,2024,13,D,209,532,30,60
indian_sign_language,baseline_mlp,2024,14,E,209,532,30,60
indian_sign_language,baseline_mlp,2024,15,F,209,532,30,60
indian_sign_language,baseline_mlp,2024,16,G,108,532,15,31
indian_sign_language,baseline_mlp,2024,17,I,532,532,76,152
indian_sign_language,baseline_mlp,2024,18,K,209,532,30,59
indian_sign_language,baseline_mlp,2024,19,L,195,532,28,55
indian_sign_language,baseline_mlp,2024,20,M,209,532,30,59
indian_sign_language,baseline_mlp,2024,21,N,209,532,30,60
indian_sign_language,baseline_mlp,2024,22,O,36,532,5,10
indian_sign_language,baseline_mlp,2024,23,P,209,532,30,60
indian_sign_language,baseline_mlp,2024,24,Q,209,532,30,60
indian_sign_language,baseline_mlp,2024,25,R,209,532,30,60
indian_sign_language,baseline_mlp,2024,26,S,162,532,23,47
indian_sign_language,baseline_mlp,2024,27,T,160,532,23,46
indian_sign_language,baseline_mlp,2024,28,U,152,532,22,43
indian_sign_language,baseline_mlp,2024,29,W,160,532,23,45
indian_sign_language,baseline_mlp,2024,30,X,206,532,29,59
indian_sign_language,baseline_mlp,2024,31,Y,175,532,25,50
indian_sign_language,baseline_mlp,2024,32,Z,159,532,23,45
indian_sign_language,baseline_mlp,2025,0,0,178,532,26,51
indian_sign_language,baseline_mlp,2025,1,1,150,532,21,43
indian_sign_language,baseline_mlp,2025,2,2,145,532,21,41
indian_sign_language,baseline_mlp,2025,3,3,115,532,16,33
indian_sign_language,baseline_mlp,2025,4,4,180,532,26,51
indian_sign_language,baseline_mlp,2025,5,5,209,532,30,59
indian_sign_language,baseline_mlp,2025,6,6,58,532,8,17
indian_sign_language,baseline_mlp,2025,7,7,146,532,21,41
indian_sign_language,baseline_mlp,2025,8,8,149,532,21,43
indian_sign_language,baseline_mlp,2025,9,9,207,532,30,59
indian_sign_language,baseline_mlp,2025,10,A,197,532,28,56
indian_sign_language,baseline_mlp,2025,11,B,195,532,28,56
indian_sign_language,baseline_mlp,2025,12,C,97,532,14,28
indian_sign_language,baseline_mlp,2025,13,D,209,532,30,60
indian_sign_language,baseline_mlp,2025,14,E,209,532,30,60
indian_sign_language,baseline_mlp,2025,15,F,209,532,30,60
indian_sign_language,baseline_mlp,2025,16,G,108,532,15,31
indian_sign_language,baseline_mlp,2025,17,I,532,532,76,152
indian_sign_language,baseline_mlp,2025,18,K,209,532,29,60
indian_sign_language,baseline_mlp,2025,19,L,195,532,28,55
indian_sign_language,baseline_mlp,2025,20,M,209,532,29,60
indian_sign_language,baseline_mlp,2025,21,N,209,532,30,60
indian_sign_language,baseline_mlp,2025,22,O,36,532,5,10
indian_sign_language,baseline_mlp,2025,23,P,209,532,30,60
indian_sign_language,baseline_mlp,2025,24,Q,209,532,30,60
indian_sign_language,baseline_mlp,2025,25,R,209,532,30,60
indian_sign_language,baseline_mlp,2025,26,S,162,532,23,47
indian_sign_language,baseline_mlp,2025,27,T,160,532,23,46
indian_sign_language,baseline_mlp,2025,28,U,152,532,22,43
indian_sign_language,baseline_mlp,2025,29,W,160,532,23,45
indian_sign_language,baseline_mlp,2025,30,X,206,532,29,59
indian_sign_language,baseline_mlp,2025,31,Y,175,532,25,50
indian_sign_language,baseline_mlp,2025,32,Z,159,532,23,45
indian_sign_language,baseline_mlp,3407,0,0,178,532,26,51
indian_sign_language,baseline_mlp,3407,1,1,150,532,21,43
indian_sign_language,baseline_mlp,3407,2,2,145,532,21,41
indian_sign_language,baseline_mlp,3407,3,3,115,532,16,33
indian_sign_language,baseline_mlp,3407,4,4,180,532,26,51
indian_sign_language,baseline_mlp,3407,5,5,209,532,29,60
indian_sign_language,baseline_mlp,3407,6,6,58,532,8,17
indian_sign_language,baseline_mlp,3407,7,7,146,532,21,41
indian_sign_language,baseline_mlp,3407,8,8,149,532,21,43
indian_sign_language,baseline_mlp,3407,9,9,207,532,30,59
indian_sign_language,baseline_mlp,3407,10,A,197,532,28,56
indian_sign_language,baseline_mlp,3407,11,B,195,532,28,56
indian_sign_language,baseline_mlp,3407,12,C,97,532,14,28
indian_sign_language,baseline_mlp,3407,13,D,209,532,30,60
indian_sign_language,baseline_mlp,3407,14,E,209,532,30,60
indian_sign_language,baseline_mlp,3407,15,F,209,532,30,60
indian_sign_language,baseline_mlp,3407,16,G,108,532,15,31
indian_sign_language,baseline_mlp,3407,17,I,532,532,76,152
indian_sign_language,baseline_mlp,3407,18,K,209,532,30,59
indian_sign_language,baseline_mlp,3407,19,L,195,532,28,55
indian_sign_language,baseline_mlp,3407,20,M,209,532,29,60
indian_sign_language,baseline_mlp,3407,21,N,209,532,30,60
indian_sign_language,baseline_mlp,3407,22,O,36,532,5,10
indian_sign_language,baseline_mlp,3407,23,P,209,532,30,60
indian_sign_language,baseline_mlp,3407,24,Q,209,532,30,60
indian_sign_language,baseline_mlp,3407,25,R,209,532,30,60
indian_sign_language,baseline_mlp,3407,26,S,162,532,23,47
indian_sign_language,baseline_mlp,3407,27,T,160,532,23,46
indian_sign_language,baseline_mlp,3407,28,U,152,532,22,43
indian_sign_language,baseline_mlp,3407,29,W,160,532,23,45
indian_sign_language,baseline_mlp,3407,30,X,206,532,29,59
indian_sign_language,baseline_mlp,3407,31,Y,175,532,25,50
indian_sign_language,baseline_mlp,3407,32,Z,159,532,23,45
indian_sign_language,baseline_mlp,42,0,0,178,532,26,51
indian_sign_language,baseline_mlp,42,1,1,150,532,21,43
indian_sign_language,baseline_mlp,42,2,2,145,532,21,41
indian_sign_language,baseline_mlp,42,3,3,115,532,16,33
indian_sign_language,baseline_mlp,42,4,4,180,532,26,51
indian_sign_language,baseline_mlp,42,5,5,209,532,30,59
indian_sign_language,baseline_mlp,42,6,6,58,532,8,17
indian_sign_language,baseline_mlp,42,7,7,146,532,21,41
indian_sign_language,baseline_mlp,42,8,8,149,532,21,43
indian_sign_language,baseline_mlp,42,9,9,207,532,30,59
indian_sign_language,baseline_mlp,42,10,A,197,532,28,56
indian_sign_language,baseline_mlp,42,11,B,195,532,28,56
indian_sign_language,baseline_mlp,42,12,C,97,532,14,28
indian_sign_language,baseline_mlp,42,13,D,209,532,30,60
indian_sign_language,baseline_mlp,42,14,E,209,532,30,60
indian_sign_language,baseline_mlp,42,15,F,209,532,30,60
indian_sign_language,baseline_mlp,42,16,G,108,532,15,31
indian_sign_language,baseline_mlp,42,17,I,532,532,76,152
indian_sign_language,baseline_mlp,42,18,K,209,532,29,60
indian_sign_language,baseline_mlp,42,19,L,195,532,28,55
indian_sign_language,baseline_mlp,42,20,M,209,532,29,60
indian_sign_language,baseline_mlp,42,21,N,209,532,30,60
indian_sign_language,baseline_mlp,42,22,O,36,532,5,10
indian_sign_language,baseline_mlp,42,23,P,209,532,30,60
indian_sign_language,baseline_mlp,42,24,Q,209,532,30,60
indian_sign_language,baseline_mlp,42,25,R,209,532,30,60
indian_sign_language,baseline_mlp,42,26,S,162,532,23,47
indian_sign_language,baseline_mlp,42,27,T,160,532,23,46
indian_sign_language,baseline_mlp,42,28,U,152,532,22,43
indian_sign_language,baseline_mlp,42,29,W,160,532,23,45
indian_sign_language,baseline_mlp,42,30,X,206,532,29,59
indian_sign_language,baseline_mlp,42,31,Y,175,532,25,50
indian_sign_language,baseline_mlp,42,32,Z,159,532,23,45
indian_sign_language,baseline_pointnet,1234,0,0,178,532,26,51
indian_sign_language,baseline_pointnet,1234,1,1,150,532,21,43
indian_sign_language,baseline_pointnet,1234,2,2,145,532,21,41
indian_sign_language,baseline_pointnet,1234,3,3,115,532,16,33
indian_sign_language,baseline_pointnet,1234,4,4,180,532,26,51
indian_sign_language,baseline_pointnet,1234,5,5,209,532,30,59
indian_sign_language,baseline_pointnet,1234,6,6,58,532,8,17
indian_sign_language,baseline_pointnet,1234,7,7,146,532,21,41
indian_sign_language,baseline_pointnet,1234,8,8,149,532,21,43
indian_sign_language,baseline_pointnet,1234,9,9,207,532,29,60
indian_sign_language,baseline_pointnet,1234,10,A,197,532,28,56
indian_sign_language,baseline_pointnet,1234,11,B,195,532,28,56
indian_sign_language,baseline_pointnet,1234,12,C,97,532,14,28
indian_sign_language,baseline_pointnet,1234,13,D,209,532,30,60
indian_sign_language,baseline_pointnet,1234,14,E,209,532,30,60
indian_sign_language,baseline_pointnet,1234,15,F,209,532,30,60
indian_sign_language,baseline_pointnet,1234,16,G,108,532,15,31
indian_sign_language,baseline_pointnet,1234,17,I,532,532,76,152
indian_sign_language,baseline_pointnet,1234,18,K,209,532,29,60
indian_sign_language,baseline_pointnet,1234,19,L,195,532,28,55
indian_sign_language,baseline_pointnet,1234,20,M,209,532,30,59
indian_sign_language,baseline_pointnet,1234,21,N,209,532,30,60
indian_sign_language,baseline_pointnet,1234,22,O,36,532,5,10
indian_sign_language,baseline_pointnet,1234,23,P,209,532,30,60
indian_sign_language,baseline_pointnet,1234,24,Q,209,532,30,60
indian_sign_language,baseline_pointnet,1234,25,R,209,532,30,60
indian_sign_language,baseline_pointnet,1234,26,S,162,532,23,47
indian_sign_language,baseline_pointnet,1234,27,T,160,532,23,46
indian_sign_language,baseline_pointnet,1234,28,U,152,532,22,43
indian_sign_language,baseline_pointnet,1234,29,W,160,532,23,45
indian_sign_language,baseline_pointnet,1234,30,X,206,532,29,59
indian_sign_language,baseline_pointnet,1234,31,Y,175,532,25,50
indian_sign_language,baseline_pointnet,1234,32,Z,159,532,23,45
indian_sign_language,baseline_pointnet,2024,0,0,178,532,26,51
indian_sign_language,baseline_pointnet,2024,1,1,150,532,21,43
indian_sign_language,baseline_pointnet,2024,2,2,145,532,21,41
indian_sign_language,baseline_pointnet,2024,3,3,115,532,16,33
indian_sign_language,baseline_pointnet,2024,4,4,180,532,26,51
indian_sign_language,baseline_pointnet,2024,5,5,209,532,29,60
indian_sign_language,baseline_pointnet,2024,6,6,58,532,8,17
indian_sign_language,baseline_pointnet,2024,7,7,146,532,21,41
indian_sign_language,baseline_pointnet,2024,8,8,149,532,21,43
indian_sign_language,baseline_pointnet,2024,9,9,207,532,29,60
indian_sign_language,baseline_pointnet,2024,10,A,197,532,28,56
indian_sign_language,baseline_pointnet,2024,11,B,195,532,28,56
